silence_start,silence_end,token_text,token_start,token_end,onset_error_sec
409.75625,410.074375,rather,410.114,410.395,0.03962500000000091
411.36375,411.778687,two,412.103,412.344,0.32431300000001784
413.512812,413.885688,of,415.416,415.496,1.5303119999999808
419.763625,420.057938,are,420.067,420.187,0.009062000000028547
424.005313,424.375438,Nav,424.391,424.571,0.015562000000045373
432.277062,432.66075,Hel,432.641,432.782,-0.019749999999987722
433.254625,433.527562,on,433.566,433.646,0.038437999999985095
436.109625,436.487375,ips,436.681,436.881,0.19362499999999727
443.367563,443.778063,don,444.013,444.134,0.23493700000000217
444.733313,445.142,Fore,445.181,445.401,0.03899999999998727
447.976125,448.261625,The,448.249,448.329,-0.012624999999957254
449.693125,450.037563,as,450.073,450.194,0.03543700000000172
452.458062,452.8525,the,453.062,453.142,0.20949999999999136
454.513875,454.988313,radi,455.572,455.793,0.5836869999999976
462.16425,462.5805,ip,462.793,462.853,0.2125000000000341
465.493063,465.895062,Sold,465.951,466.191,0.05593800000002602
474.36725,474.636563,and,474.687,474.887,0.050436999999988075
477.332063,477.737188,These,477.731,477.912,-0.006188000000008742
480.400312,480.815063,'t,481.055,481.096,0.23993699999999762
482.141563,482.530125,were,482.671,482.811,0.1408749999999941
486.512438,486.782688,without,486.778,487.099,-0.004687999999987369
487.627063,488.009875,ian,488.241,488.401,0.23112499999996317
492.200312,492.548063,They,492.57,492.691,0.02193699999997989
497.28125,497.6555,gap,497.921,498.162,0.26549999999997453
503.954563,504.22625,most,504.281,504.562,0.05475000000001273
506.820562,507.21325,Cad,507.293,507.475,0.07974999999999
508.643563,509.043563,just,509.231,509.432,0.18743699999998853
510.542625,510.962125,already,510.996,511.256,0.03387499999996635
512.394,512.805563,Number,512.801,513.023,-0.004562999999961903
513.506438,513.925813,the,513.949,514.03,0.023187000000007174
515.2975,515.701937,Every,515.741,515.982,0.039062999999941894
520.402375,520.78975,Nobody,520.801,521.081,0.01125000000001819
522.145562,522.416125,losing,522.485,522.846,0.0688750000000482
524.127313,524.545938,warp,524.652,524.914,0.10606200000006538
527.505813,527.86275,also,527.893,528.154,0.030250000000023647
532.596813,532.970125,that,533.393,533.513,0.42287499999997635
543.255813,543.6835,'s,543.793,543.833,0.10950000000002547
548.498438,548.897312,crew,549.012,549.293,0.11468799999988732
551.62975,551.889375,when,551.884,552.024,-0.005374999999958163
553.240375,553.614125,ation,554.291,554.572,0.6768750000001091
560.148875,560.554438,What,560.582,560.763,0.027561999999988984
560.739937,561.034188,makes,561.105,561.407,0.07081200000004628
566.336688,566.613375,Nav,566.63,566.811,0.016624999999976353
572.640562,573.046687,Time,573.04,573.341,-0.006687000000056287
573.904937,574.242562,operation,574.302,574.863,0.0594380000000001
575.93375,576.54375,have,577.066,577.307,0.5222499999999854
581.711375,582.052375,and,582.094,582.274,0.0416250000000673
586.092688,586.486,psychological,586.481,587.603,-0.0049999999999954525
593.67675,594.083062,Communication,594.06,594.762,-0.023062000000095395
595.0275,595.3005,anything,595.324,595.705,0.023499999999899046
597.63825,598.040062,ly,598.331,598.511,0.2909379999999828
609.0495,609.43475,boarding,610.022,610.424,0.58725000000004
615.096188,615.53425,does,615.524,615.765,-0.010250000000041837
616.747125,617.121313,teleport,617.091,617.593,-0.030312999999978274
624.496062,624.880937,The,624.86,624.941,-0.020937000000003536
629.064313,629.450125,Pocket,629.43,629.831,-0.020125000000007276
630.8155,631.099375,isolated,631.214,631.755,0.11462500000004638
634.28575,634.684438,ne,634.963,635.023,0.27856199999996534
638.101063,638.485625,Cor,638.481,638.622,-0.004625000000032742
641.757563,642.168437,That,642.141,642.261,-0.027437000000077205
646.52725,646.913937,warp,647.563,647.884,0.6490629999999555
651.925375,652.331375,No,652.361,652.461,0.029625000000010004
657.571188,657.960938,The,657.941,658.021,-0.019938000000024658
659.718125,659.980063,going,660.029,660.39,0.048937000000023545
662.802,663.1705,The,663.16,663.241,-0.010499999999979082
671.50075,671.93725,establish,672.426,673.052,0.4887500000000955
673.767875,674.1995,You,674.223,674.304,0.023500000000012733
675.378688,675.8235,You,675.841,675.941,0.017500000000040927
677.695312,678.097875,ing,678.412,678.513,0.31412499999999
683.321125,683.754312,Some,683.791,683.932,0.03668800000002648
685.541687,685.89925,These,685.941,686.202,0.04174999999997908
690.419813,690.737313,anyone,690.778,691.199,0.0406870000000481
691.213875,691.580125,The,691.621,691.701,0.040875000000028194
697.36125,697.74025,The,697.721,697.781,-0.019249999999942702
700.201688,700.75075,The,700.734,700.814,-0.01675000000000182
702.034,702.464438,Usually,702.522,702.825,0.057562000000075386
703.305187,703.68775,The,703.652,703.733,-0.035750000000007276
705.076375,705.452875,The,705.433,705.514,-0.019874999999956344
706.321875,706.785813,Somebody,706.812,707.095,0.02618700000004992
