silence_start,silence_end,token_text,token_start,token_end,onset_error_sec
225.177188,225.55775,That,225.52,225.68,-0.037749999999988404
231.739438,232.096438,V,232.1,232.1,0.0035619999999880747
233.812563,234.10375,storage,233.82,234.38,-0.2837499999999977
236.057187,236.315188,than,235.9,236.47,-0.41518800000000056
237.473875,237.902125,Th,237.9,237.9,-0.002125000000006594
239.563312,239.975938,Deep,239.96,240.1,-0.01593800000000556
240.961375,241.395187,Def,241.4,241.56,0.004813000000012835
248.957437,249.3375,The,249.08,249.12,-0.2574999999999932
253.208562,253.4915,decades,253.29,253.54,-0.20150000000001
256.134313,256.547687,T,256.54,256.54,-0.0076869999999757965
257.918437,258.208625,and,257.91,258.09,-0.2986249999999586
260.928063,261.326813,The,261.02,261.06,-0.30681300000003375
269.022938,269.500938,ed,269.0,269.17,-0.5009380000000192
276.0935,276.481375,Ground,276.14,276.52,-0.34137500000002774
279.875938,280.180187,weeks,279.87,280.35,-0.3101869999999849
281.913687,282.313438,Sold,282.36,282.48,0.04656199999999444
286.722,287.141625,already,286.74,287.2,-0.40162499999996726
291.1755,291.576437,After,291.26,291.45,-0.31643700000000763
292.886062,293.156813,the,293.03,293.2,-0.12681300000002693
295.388875,295.760125,The,295.74,295.83,-0.020125000000007276
296.5225,296.93175,Cont,296.96,296.99,0.028249999999957254
302.193875,302.600563,In,302.12,302.28,-0.48056300000001784
311.098687,311.4995,Four,311.52,311.68,0.020499999999969987
314.713375,315.07575,The,314.95,314.97,-0.1257500000000391
317.567625,318.00175,was,317.58,317.79,-0.4217500000000314
320.670313,321.0635,Number,321.14,321.31,0.07650000000001
321.826188,322.089187,Ne,321.88,322.07,-0.2091869999999858
323.756937,324.116938,A,324.12,324.12,0.003061999999999898
328.198937,328.569687,The,328.56,328.72,-0.009686999999985346
330.392625,330.792687,That,330.78,330.78,-0.012687000000028092
332.597562,332.98925,Tomb,333.06,333.22,0.07074999999997544
338.733125,339.270125,Ro,339.40999999999997,339.46,0.1398749999999609
345.182875,345.574125,Whether,345.06,345.6,-0.5141249999999786
352.302063,352.712312,The,352.72,352.88,0.007688000000030115
355.555313,355.956937,That,355.98,356.14,0.023063000000036027
361.208937,361.586313,A,361.58,361.61,-0.006313000000034208
363.191375,363.55375,Warriors,363.58,363.77,0.026250000000004547
364.589187,364.97,Twenty,364.96,365.13,-0.010000000000047748
365.624188,365.897125,later,365.5,365.85,-0.3971250000000168
369.07625,369.517313,Progress,369.46,369.84,-0.05731300000002193
373.347375,373.768313,The,373.76,373.92,-0.008312999999986914
378.901187,379.19075,shifting,378.74,379.29,-0.4507499999999709
380.97125,381.410625,cycling,381.48,381.64,0.06937500000003638
389.17675,389.571563,The,389.52,389.6,-0.05156300000004421
390.533437,390.80775,this,390.68,390.97,-0.12774999999999181
393.00125,393.374875,The,393.06,393.12,-0.31487499999997226
402.952,403.333375,The,403.32,403.48,-0.013374999999996362
406.55325,406.979312,It,406.9,406.9,-0.07931200000001581
409.75625,410.074375,than,409.87,410.15999999999997,-0.20437499999997044
411.36375,411.778687,Number,411.53,411.9,-0.2486870000000181
413.512812,413.885688,edge,413.53,413.99,-0.3556880000000433
419.763625,420.057938,contest,419.67,420.15,-0.3879379999999628
424.005313,424.375438,Nav,424.4,424.56,0.02456200000000308
432.277062,432.66075,Hel,432.84,432.9,0.1792499999999677
433.254625,433.527562,on,433.26,433.39,-0.2675619999999981
436.109625,436.487375,Sh,436.58,436.58,0.09262499999999818
443.367563,443.778063,Some,443.82,443.82,0.04193700000001854
444.733313,445.142,Fore,445.24,445.36,0.09800000000001319
447.976125,448.261625,The,448.24,448.4,-0.021624999999971806
449.693125,450.037563,unre,449.61,449.94,-0.4275629999999637
452.458062,452.8525,During,452.44,452.82,-0.41250000000002274
454.513875,454.988313,corruption,454.57,455.32,-0.4183130000000119
462.16425,462.5805,Equ,462.58,462.58,-0.0004999999999881766
465.493063,465.895062,Sold,465.96,466.06,0.06493799999998373
474.36725,474.636563,an,474.40999999999997,474.55,-0.22656300000005558
477.332063,477.737188,These,477.65999999999997,477.82,-0.07718800000003512
480.400312,480.815063,They,480.42,480.49,-0.3950629999999933
482.141563,482.530125,They,482.52,482.52,-0.010125000000016371
486.512438,486.782688,without,486.18,486.9,-0.6026880000000006
487.627063,488.009875,Cad,488.06,488.06,0.05012499999997999
492.200312,492.548063,They,492.56,492.71,0.011936999999988984
497.28125,497.6555,That,497.68,497.68,0.024499999999989086
503.954563,504.22625,of,503.97,504.11,-0.2562499999999659
506.820562,507.21325,The,507.18,507.18,-0.03325000000000955
508.643563,509.043563,They,508.7,508.85,-0.3435630000000174
510.542625,510.962125,already,510.32,510.87,-0.6421250000000214
512.394,512.805563,Number,512.84,513.0,0.034437000000025364
513.506438,513.925813,the,513.39,513.64,-0.5358129999999619
515.2975,515.701937,Every,515.74,515.9,0.03806299999996554
520.402375,520.78975,Nobody,520.8,520.96,0.01024999999992815
522.145562,522.416125,control,522.17,522.73,-0.24612500000000637
524.127313,524.545938,The,524.54,524.54,-0.005938000000014654
526.967625,527.405125,It,527.44,527.44,0.03487500000005639
527.505813,527.86275,also,527.44,527.6,-0.4227499999999509
532.596813,532.970125,A,532.57,532.66,-0.40012500000000273
543.255813,543.6835,It,543.58,543.58,-0.10349999999993997
548.498438,548.897312,The,548.62,548.71,-0.27731200000005174
551.62975,551.889375,'s,551.69,551.84,-0.19937499999991815
553.240375,553.614125,The,553.14,553.35,-0.47412499999995816
560.148875,560.554438,What,560.58,560.64,0.025562000000036278
560.739937,561.034188,this,560.74,560.91,-0.2941879999999628
566.336688,566.613375,Nav,566.62,566.78,0.006624999999985448
572.640562,573.046687,Time,572.96,573.12,-0.08668699999998353
573.904937,574.242562,operation,573.68,574.5,-0.5625620000000708
575.93375,576.54375,V,576.6,576.6,0.05624999999997726
581.711375,582.052375,some,581.62,581.92,-0.4323749999999791
586.092688,586.486,Crew,586.12,586.28,-0.36599999999998545
593.67675,594.083062,Communication,594.08,594.62,-0.003061999999999898
595.0275,595.3005,anything,594.89,595.54,-0.41050000000007003
597.63825,598.040062,Supp,598.08,598.08,0.03993800000000647
609.0495,609.43475,The,609.12,609.21,-0.31475000000000364
615.096188,615.53425,does,615.18,615.37,-0.35425000000009277
616.747125,617.121313,A,616.7,616.87,-0.421312999999941
624.496062,624.880937,The,624.86,624.88,-0.020937000000003536
629.064313,629.450125,Pocket,629.46,629.62,0.009875000000079126
630.8155,631.099375,individuals,631.05,632.09,-0.04937500000005457
634.28575,634.684438,Dor,634.68,634.68,-0.004438000000050124
638.101063,638.485625,Cor,638.65,638.68,0.16437499999994998
641.757563,642.168437,That,642.08,642.1,-0.08843699999999899
646.52725,646.913937,open,646.62,646.94,-0.2939370000000281
651.925375,652.331375,No,652.36,652.52,0.02862500000003365
657.571188,657.960938,The,657.94,657.96,-0.02093800000000101
659.718125,659.980063,didn,659.73,660.05,-0.2500629999999546
662.802,663.1705,The,663.26,663.29,0.08950000000004366
671.50075,671.93725,You,671.44,671.61,-0.4972499999998945
673.767875,674.1995,You,674.22,674.29,0.020500000000083674
675.378688,675.8235,You,675.86,675.9,0.036500000000046384
677.695312,678.097875,Stay,678.18,678.18,0.08212499999990541
683.321125,683.754312,Some,683.82,683.88,0.06568800000002284
685.541687,685.89925,These,685.92,686.08,0.02074999999990723
690.419813,690.737313,anyone,690.31,690.75,-0.4273130000000265
691.213875,691.580125,The,691.54,691.7,-0.040124999999989086
697.36125,697.74025,The,697.66,697.82,-0.08024999999997817
700.201688,700.75075,The,700.66,700.82,-0.09075000000007094
702.034,702.464438,Usually,702.46,702.62,-0.004437999999936437
703.305187,703.68775,The,703.6,703.74,-0.0877500000000282
705.076375,705.452875,The,705.42,705.51,-0.032874999999989996
706.321875,706.785813,Somebody,706.96,707.34,0.17418700000007448
