silence_start,silence_end,token_text,token_start,token_end,onset_error_sec
296.5225,296.93175,Cont,296.96,296.99,0.028249999999957254
302.193875,302.600563,In,302.54,302.54,-0.06056300000000192
311.098687,311.4995,14,311.5,311.67,0.0004999999999881766
314.713375,315.07575,The,314.93,314.95,-0.14575000000002092
317.567625,318.00175,was,317.58,317.79,-0.4217500000000314
320.670313,321.0635,Number,321.14,321.37,0.07650000000001
321.826188,322.089187,Ne,322.14,322.14,0.050813000000005104
323.756937,324.116938,c,323.79,323.87,-0.3269379999999842
328.198937,328.569687,The,328.56,328.72,-0.009686999999985346
330.392625,330.792687,That,330.78,330.78,-0.012687000000028092
332.597562,332.98925,Tomb,333.06,333.22,0.07074999999997544
338.733125,339.270125,Ro,338.9,338.94,-0.37012500000003
345.182875,345.574125,Whether,345.58,345.74,0.005875000000003183
352.302063,352.712312,The,352.72,352.88,0.007688000000030115
355.555313,355.956937,That,355.98,356.14,0.023063000000036027
361.208937,361.586313,A,361.58,361.61,-0.006313000000034208
363.191375,363.55375,Warriors,363.58,363.77,0.026250000000004547
364.589187,364.97,20,364.7,364.96,-0.27000000000003865
365.624188,365.897125,later,365.45,365.91,-0.4471250000000282
369.07625,369.517313,Progress,369.42,369.59,-0.09731299999998555
373.347375,373.768313,The,373.76,373.92,-0.008312999999986914
378.901187,379.19075,shifting,378.64,379.25,-0.5507499999999936
380.97125,381.410625,cycling,380.9,381.4,-0.5106250000000045
389.17675,389.571563,The,389.34,389.39,-0.23156300000005103
390.533437,390.80775,this,390.67,390.96,-0.13774999999998272
393.00125,393.374875,only,393.09,393.42,-0.28487499999999955
402.952,403.333375,The,403.34,403.5,0.006624999999985448
406.55325,406.979312,It,406.9,406.9,-0.07931200000001581
409.75625,410.074375,than,409.87,410.16,-0.20437499999997044
411.36375,411.778687,Number,411.78,411.94,0.001312999999981912
413.512812,413.885688,Cad,413.6,413.66,-0.2856879999999933
419.763625,420.057938,contest,419.65,420.14,-0.40793800000000147
424.005313,424.375438,Nav,424.4,424.56,0.02456200000000308
432.277062,432.66075,Hel,432.68,432.68,0.019249999999999545
433.254625,433.527562,routes,433.45,434.05,-0.07756200000000035
436.109625,436.487375,Sh,436.15,436.16,-0.33737500000000864
443.367563,443.778063,Some,443.82,443.82,0.04193700000001854
444.733313,445.142,Fore,445.24,445.38,0.09800000000001319
447.976125,448.261625,The,448.24,448.4,-0.021624999999971806
449.693125,450.037563,unre,449.65,450.01,-0.3875630000000001
452.458062,452.8525,During,452.9,452.96,0.0474999999999568
454.513875,454.988313,corruption,454.46,455.22,-0.5283130000000256
462.16425,462.5805,Equ,462.73,462.75,0.14950000000004593
465.493063,465.895062,Sold,465.96,466.06,0.06493799999998373
474.36725,474.636563,inability,474.32,475.04,-0.31656300000003057
477.332063,477.737188,These,477.66,477.82,-0.07718799999997827
480.400312,480.815063,They,480.82,480.82,0.004936999999983982
482.141563,482.530125,They,482.52,482.52,-0.010125000000016371
486.512438,486.782688,shield,486.24,486.84,-0.5426879999999983
487.627063,488.009875,Cad,488.02,488.02,0.010124999999959527
492.200312,492.548063,They,492.72,492.8,0.171937000000014
497.28125,497.6555,That,497.16,497.42,-0.4954999999999927
503.954563,504.22625,of,503.97,504.11,-0.2562499999999659
506.820562,507.21325,The,507.2,507.2,-0.01325000000002774
508.643563,509.043563,They,509.04,509.16,-0.00356299999998555
510.542625,510.962125,already,510.41,510.87,-0.5521249999999895
512.394,512.805563,Number,512.82,512.98,0.014437000000043554
513.506438,513.925813,the,513.39,513.64,-0.5358129999999619
515.2975,515.701937,Every,515.72,515.88,0.01806299999998373
520.402375,520.78975,Nobody,520.96,521.21,0.17025000000001
522.145562,522.416125,losing,521.96,522.37,-0.45612499999992906
524.127313,524.545938,The,524.04,524.25,-0.5059380000000147
526.967625,527.405125,It,527.44,527.44,0.03487500000005639
527.505813,527.86275,also,527.44,527.6,-0.4227499999999509
532.596813,532.970125,A,532.9,532.9,-0.07012500000007549
543.255813,543.6835,It,543.66,543.66,-0.023500000000012733
548.498438,548.897312,The,548.62,548.7,-0.27731200000005174
551.62975,551.889375,'s,551.69,551.79,-0.19937499999991815
553.240375,553.614125,deterior,553.34,553.94,-0.2741249999999127
560.148875,560.554438,What,560.62,560.64,0.0655619999999999
560.739937,561.034188,this,560.78,560.91,-0.2541879999999992
566.336688,566.613375,Nav,566.62,566.78,0.006624999999985448
572.640562,573.046687,Time,573.2,573.33,0.15331300000002557
573.904937,574.242562,operation,573.85,574.52,-0.3925619999999981
575.93375,576.54375,V,576.08,576.09,-0.46375000000000455
581.711375,582.052375,and,581.98,581.98,-0.07237499999996544
586.092688,586.486,Crew,586.5,586.67,0.014000000000010004
593.67675,594.083062,Communication,594.25,594.85,0.16693799999995917
595.0275,595.3005,anything,595.16,595.55,-0.14050000000008822
597.63825,598.040062,lines,597.66,597.97,-0.3800620000000663
609.0495,609.43475,The,609.38,609.54,-0.05475000000001273
615.096188,615.53425,does,615.04,615.37,-0.4942500000000791
616.747125,617.121313,A,616.76,616.87,-0.36131299999999555
624.496062,624.880937,The,624.88,624.88,-0.000937000000021726
629.064313,629.450125,Pocket,629.46,629.62,0.009875000000079126
630.8155,631.099375,individuals,631.05,632.09,-0.04937500000005457
634.28575,634.684438,Dor,634.68,634.68,-0.004438000000050124
638.101063,638.485625,Cor,638.5,638.5,0.014374999999972715
641.757563,642.168437,That,641.72,641.86,-0.44843700000001263
646.52725,646.913937,The,646.94,646.94,0.02606300000002193
651.925375,652.331375,No,652.34,652.5,0.008625000000051841
657.571188,657.960938,The,657.92,657.96,-0.04093800000009651
659.718125,659.980063,didn,659.73,660.05,-0.2500629999999546
662.802,663.1705,The,663.1,663.27,-0.07049999999992451
671.50075,671.93725,You,671.72,671.75,-0.21724999999992178
673.767875,674.1995,You,674.14,674.27,-0.059499999999957254
675.378688,675.8235,You,675.28,675.48,-0.5434999999999945
677.695312,678.097875,Stay,678.2,678.2,0.10212500000000091
683.321125,683.754312,Some,683.78,683.94,0.025687999999945532
685.541687,685.89925,These,685.92,686.08,0.02074999999990723
690.419813,690.737313,anyone,690.31,690.75,-0.4273130000000265
691.213875,691.580125,The,691.52,691.68,-0.060124999999970896
697.36125,697.74025,The,697.81,697.83,0.06974999999999909
700.201688,700.75075,The,700.74,700.9,-0.010750000000030013
702.034,702.464438,Usually,702.46,702.62,-0.004437999999936437
703.305187,703.68775,The,703.66,703.77,-0.027750000000082764
705.076375,705.452875,The,705.44,705.51,-0.012874999999894499
706.321875,706.785813,Somebody,706.8,706.96,0.014186999999992622
