(Index),idx,text,startSec,endSec,durationSec,gapToPrevSec,nearestSilenceEndSec,smearSec
78,78,most,27.65,27.88,0.23,0,25.14,2.51
79,79,capable,27.88,28.32,0.44,0,25.14,2.74
80,80,baseline,28.32,28.8,0.48,0,25.14,3.18
81,81,human,28.8,29.12,0.32,0,25.14,3.66
82,82,soldiers,29.28,29.78,0.5,0.16,25.14,4.14
83,83,the,29.94,30.2,0.26,0.16,30.34,-0.4
84,84,planet,30.2,30.69,0.49,0,30.34,-0.14
85,85,had,30.69,30.94,0.25,0,30.34,0.35
86,86,a,30.94,31.05,0.11,0,30.34,0.6
87,87,simpler,31.05,31.75,0.7,0,30.34,0.71
88,88,reputation,31.75,32.43,0.68,0,32.88,-1.13
89,89,It,32.72,32.89,0.17,0.29,32.88,-0.16
90,90,killed,32.89,33.33,0.44,0,32.88,0.01
91,91,everything,33.33,34.09,0.76,0,32.88,0.45
92,92,on,34.09,34.24,0.15,0,32.88,1.21
93,93,it,34.24,34.42,0.18,0,32.88,1.36
94,94,The,34.65,34.86,0.21,0.23,34.82,-0.17
95,95,jungle,34.86,35.35,0.49,0,35.62,-0.76
96,96,didn,35.35,35.6,0.25,0,35.62,-0.27
97,97,t,35.6,35.73,0.13,0,35.62,-0.02
98,98,evolve,35.73,36.17,0.44,0,35.62,0.11
99,99,around,36.17,36.59,0.42,0,35.62,0.55
100,100,human,36.59,37.11,0.52,0,35.62,0.97
101,101,warfare,37.11,37.55,0.44,0,37.94,-0.83
102,102,It,37.76,37.93,0.17,0.21,37.94,-0.18
103,103,spent,37.93,38.36,0.43,0,37.94,-0.01
104,104,millions,38.36,39.13,0.77,0,38.64,-0.28
105,105,of,39.13,39.23,0.1,0,38.64,0.49
106,106,years,39.23,39.69,0.46,0,38.64,0.59
107,107,optimizing,39.69,40.53,0.84,0,40.08,-0.39
108,108,toward,40.53,41.05,0.52,0,40.08,0.45
109,109,a,41.05,41.13,0.08,0,40.08,0.97
110,110,single,41.13,41.65,0.52,0,40.08,1.05
111,111,outcome,41.65,42.32,0.67,0,42.48,-0.83
112,112,and,42.32,42.5,0.18,0,42.48,-0.16
113,113,anything,42.5,42.99,0.49,0,42.48,0.02
114,114,with,42.99,43.23,0.24,0,42.48,0.51
115,115,a,43.23,43.28,0.05,0,42.48,0.75
116,116,nervous,43.28,43.72,0.44,0,42.48,0.8
117,117,system,43.72,44.08,0.36,0,42.48,1.24
118,118,is,44.08,44.25,0.17,0,42.48,1.6
119,119,on,44.25,44.32,0.07,0,42.48,1.77
120,120,the,44.32,44.5,0.18,0,42.48,1.84
121,121,wrong,44.5,44.95,0.45,0,42.48,2.02
122,122,side,44.95,45.04,0.09,0,42.48,2.47
123,123,of,45.04,45.2,0.16,0,42.48,2.56
124,124,that,45.2,45.55,0.35,0,42.48,2.72
125,125,outcome,45.55,45.83,0.28,0,42.48,3.07
126,126,Hum,46.08,46.32,0.24,0.25,46.28,-0.2
127,127,idity,46.32,46.72,0.4,0,46.28,0.04
128,128,wre,46.72,46.96,0.24,0,46.28,0.44
129,129,cks,46.96,47.2,0.24,0,46.28,0.68
130,130,unprotected,47.2,48.09,0.89,0,46.28,0.92
131,131,electronics,48.09,48.98,0.89,0,46.28,1.81
132,132,inside,48.98,49.47,0.49,0,46.28,2.7
133,133,a,49.47,49.54,0.07,0,46.28,3.19
134,134,few,49.54,49.76,0.22,0,46.28,3.26
135,135,hours,49.76,50.44,0.68,0,50.62,-0.86
136,136,Loss,50.48,50.76,0.28,0.04,50.62,-0.14
137,137,charge,50.76,51.18,0.42,0,50.62,0.14
138,138,packs,51.18,51.56,0.38,0,50.62,0.56
139,139,corro,51.56,51.88,0.32,0,50.62,0.94
140,140,de,51.88,52.02,0.14,0,52.38,-0.5
141,141,Optical,52.24,52.72,0.48,0.22,52.38,-0.14
142,142,sc,52.72,52.85,0.13,0,52.38,0.34
143,143,opes,52.85,53.12,0.27,0,52.38,0.47
144,144,fog,53.12,53.36,0.24,0,52.38,0.74
145,145,permanently,53.36,54.08,0.72,0,52.38,0.98
146,146,The,54.48,54.57,0.09,0.4,54.52,-0.04
147,147,canopy,54.57,55.07,0.5,0,54.52,0.05
148,148,generates,55.07,55.84,0.77,0,54.52,0.55
149,149,a,55.84,56.02,0.18,0,54.52,1.32
150,150,biological,56.02,56.95,0.93,0,54.52,1.5
151,151,electrical,56.95,57.62,0.67,0,54.52,2.43
152,152,field,57.62,58.04,0.42,0,54.52,3.1
153,153,that,58.04,58.68,0.64,0,54.52,3.52
154,154,jams,58.68,58.72,0.04,0,54.52,4.16
155,155,Vox,58.72,58.97,0.25,0,54.52,4.2
156,156,casters,58.97,59.6,0.63,0,54.52,4.45
157,157,something,59.6,60.19,0.59,0,54.52,5.08
158,158,the,60.19,60.37,0.18,0,54.52,5.67
159,159,Mechan,60.37,60.77,0.4,0,54.52,5.85
160,160,icus,60.77,61.03,0.26,0,54.52,6.25
161,161,has,61.03,61.3,0.27,0,54.52,6.51
162,162,catalog,61.3,61.68,0.38,0,54.52,6.78
163,163,ued,61.68,61.87,0.19,0,62.18,-0.5
164,164,and,61.87,62.23,0.36,0,62.18,-0.31
165,165,never,62.23,62.39,0.16,0,62.18,0.05
166,166,adequately,62.39,63.05,0.66,0,62.18,0.21
167,167,explained,63.05,63.92,0.87,0,64.12,-1.07
168,168,That,63.92,64.24,0.32,0,64.12,-0.2
169,169,s,64.24,64.46,0.22,0,64.12,0.12
170,170,before,64.46,64.87,0.41,0,65.28,-0.82
171,171,anything,64.87,65.62,0.75,0,65.28,-0.41
172,172,in,65.62,65.69,0.07,0,65.28,0.34
173,173,the,65.69,65.93,0.24,0,65.28,0.41
174,174,jungle,65.93,66.55,0.62,0,65.28,0.65
175,175,decides,66.55,67.14,0.59,0,65.28,1.27
176,176,to,67.14,67.15,0.01,0,65.28,1.86
177,177,engage,67.15,67.6,0.45,0,65.28,1.87
178,178,C,67.92,68.08,0.16,0.32,68.08,-0.16
179,179,atech,68.08,68.46,0.38,0,68.08,0
180,180,an,68.46,68.54,0.08,0,68.08,0.38
181,181,devil,68.54,68.94,0.4,0,69.3,-0.76
182,182,ants,68.94,69.29,0.35,0,69.3,-0.36
183,183,dissolve,69.29,69.89,0.6,0,69.3,-0.01
184,184,flesh,69.89,70.29,0.4,0,69.3,0.59
185,185,faster,70.29,70.8,0.51,0,69.3,0.99
186,186,than,70.8,71.15,0.35,0,69.3,1.5
187,187,combat,71.15,71.57,0.42,0,69.3,1.85
188,188,grade,71.64,72.28,0.64,0.07,69.3,2.34
189,189,acid,72.28,72.35,0.07,0,69.3,2.98
190,190,The,72.64,72.9,0.26,0.29,72.88,-0.24
191,191,C,72.9,72.99,0.09,0,72.88,0.02
192,192,atech,72.99,73.41,0.42,0,72.88,0.11
193,193,an,73.41,73.6,0.19,0,72.88,0.53
194,194,devil,73.6,74.04,0.44,0,72.88,0.72
195,195,itself,74.04,74.57,0.53,0,74.64,-0.6
196,196,six,74.74,75,0.26,0.17,74.64,0.1
197,197,limbs,75,75.44,0.44,0,74.64,0.36
198,198,k,75.68,75.85,0.17,0.24,75.82,-0.14
199,199,ite,75.85,75.87,0.02,0,75.82,0.03
200,200,and,75.87,75.98,0.11,0,75.82,0.05
201,201,thick,75.98,76.2,0.22,0,75.82,0.16
202,202,enough,76.2,76.47,0.27,0,75.82,0.38
203,203,to,76.47,76.56,0.09,0,75.82,0.65
204,204,deflect,76.56,77.04,0.48,0,75.82,0.74
205,205,small,77.04,77.52,0.48,0,75.82,1.22
206,206,arms,77.52,77.96,0.44,0,75.82,1.7
207,207,fire,77.96,78.56,0.6,0,75.82,2.14
208,208,hunts,78.72,78.96,0.24,0.16,75.82,2.9
209,209,by,78.96,79.12,0.16,0,75.82,3.14
210,210,thermal,79.12,79.68,0.56,0,75.82,3.3
211,211,signature,79.68,80.41,0.73,0,80.52,-0.84
212,212,Str,80.65,80.89,0.24,0.24,80.52,0.13
213,213,angler,80.89,81.44,0.55,0,80.52,0.37
214,214,plants,81.44,81.85,0.41,0,80.52,0.92
215,215,drop,81.85,82.17,0.32,0,80.52,1.33
216,216,tend,82.17,82.49,0.32,0,80.52,1.65
217,217,rils,82.49,82.93,0.44,0,82.88,-0.39
218,218,that,82.93,83.16,0.23,0,82.88,0.05
219,219,sever,83.16,83.54,0.38,0,82.88,0.28
220,220,limbs,83.54,84.01,0.47,0,82.88,0.66
221,221,before,84.01,84.24,0.23,0,82.88,1.13
222,222,the,84.24,84.4,0.16,0,82.88,1.36
223,223,soldier,84.4,84.97,0.57,0,82.88,1.52
224,224,registers,84.97,85.77,0.8,0,82.88,2.09
225,225,contact,85.77,86.33,0.56,0,86.44,-0.67
226,226,My,86.52,86.68,0.16,0.19,86.44,0.08
227,227,rol,86.68,87.03,0.35,0,86.44,0.24
228,228,and,87.03,87.16,0.13,0,86.44,0.59
229,229,sharks,87.16,87.65,0.49,0,86.44,0.72
230,230,track,87.65,88.06,0.41,0,86.44,1.21
231,231,ground,88.06,88.77,0.71,0,86.44,1.62
232,232,vibration,88.77,89.38,0.61,0,89.68,-0.91
233,233,Every,89.6,89.99,0.39,0.22,89.68,-0.08
234,234,shadow,89.99,90.46,0.47,0,89.68,0.31
235,235,has,90.46,90.7,0.24,0,89.68,0.78
236,236,been,90.7,91.02,0.32,0,89.68,1.02
237,237,occupying,91.02,91.73,0.71,0,89.68,1.34
238,238,it,91.73,91.89,0.16,0,89.68,2.05
239,239,longer,91.89,92.36,0.47,0,89.68,2.21
240,240,than,92.36,92.83,0.47,0,92.82,-0.46
241,241,any,92.83,92.92,0.09,0,92.82,0.01
242,242,patrol,92.92,93.38,0.46,0,92.82,0.1
243,243,has,93.38,93.95,0.57,0,92.82,0.56
244,244,been,93.95,93.99,0.04,0,92.82,1.13
245,245,searching,93.99,94.66,0.67,0,92.82,1.17
246,246,it,94.66,94.92,0.26,0,95.22,-0.56
247,247,Forces,95.12,95.66,0.54,0.2,95.22,-0.1
248,248,without,95.66,96.19,0.53,0,95.22,0.44
249,249,C,96.19,96.25,0.06,0,95.22,0.97
250,250,atech,96.25,96.65,0.4,0,95.22,1.03
251,251,an,96.65,96.82,0.17,0,95.22,1.43
252,252,born,96.89,97.21,0.32,0.07,95.22,1.67
253,253,soldiers,97.21,97.86,0.65,0,97.82,-0.61
254,254,operate,97.86,98.43,0.57,0,97.82,0.04
255,255,at,98.43,98.59,0.16,0,97.82,0.61
256,256,a,98.59,98.67,0.08,0,97.82,0.77
257,257,deficit,98.67,99.48,0.81,0,99.4,-0.73
258,258,that,99.48,99.59,0.11,0,99.4,0.08
259,259,no,99.59,99.76,0.17,0,99.4,0.19
260,260,amount,99.76,100.15,0.39,0,99.4,0.36
261,261,of,100.15,100.16,0.01,0,99.4,0.75
262,262,preparation,100.16,100.8,0.64,0,99.4,0.76
263,263,closes,100.8,101.38,0.58,0,99.4,1.4
264,264,The,101.68,101.89,0.21,0.3,101.86,-0.18
265,265,jungle,101.89,102.31,0.42,0,101.86,0.03
266,266,doesn,102.31,102.64,0.33,0,101.86,0.45
267,267,t,102.64,102.8,0.16,0,101.86,0.78
268,268,te,102.8,103.05,0.25,0,101.86,0.94
269,269,legraph,103.05,103.44,0.39,0,101.86,1.19
270,270,its,103.44,103.65,0.21,0,101.86,1.58
271,271,threats,103.65,104.31,0.66,0,104.54,-0.89
272,272,It,104.4,104.58,0.18,0.09,104.54,-0.14
273,273,withhold,104.58,105.3,0.72,0,104.54,0.04
274,274,s,105.3,105.38,0.08,0,104.54,0.76
275,275,them,105.38,106.04,0.66,0,104.54,0.84
276,276,until,106.04,106.08,0.04,0,104.54,1.5
277,277,they,106.08,106.4,0.32,0,104.54,1.54
278,278,re,106.4,106.64,0.24,0,106.7,-0.3
279,279,already,106.8,107.06,0.26,0.16,106.7,0.1
280,280,past,107.06,107.3,0.24,0,106.7,0.36
281,281,the,107.3,107.48,0.18,0,106.7,0.6
282,282,point,107.48,107.78,0.3,0,106.7,0.78
283,283,of,107.78,108.01,0.23,0,106.7,1.08
284,284,response,108.01,108.38,0.37,0,106.7,1.31
285,285,C,108.57,108.62,0.05,0.19,108.76,-0.19
286,286,atech,108.62,108.92,0.3,0,108.76,-0.14
287,287,an,108.92,109.04,0.12,0,108.76,0.16
288,288,reg,109.04,109.27,0.23,0,108.76,0.28
289,289,iments,109.27,109.58,0.31,0,108.76,0.51
290,290,work,109.58,109.87,0.29,0,108.76,0.82
291,291,in,109.87,109.94,0.07,0,108.76,1.11
292,292,that,109.94,110.24,0.3,0,108.76,1.18
293,293,environment,110.24,111.01,0.77,0,108.76,1.48
294,294,because,111.01,111.04,0.03,0,108.76,2.25
295,295,they,111.04,111.36,0.32,0,108.76,2.28
296,296,grew,111.36,111.68,0.32,0,108.76,2.6
297,297,up,111.68,111.84,0.16,0,108.76,2.92
298,298,treating,111.84,112.49,0.65,0,108.76,3.08
299,299,survival,112.49,113.14,0.65,0,108.76,3.73
300,300,as,113.14,113.3,0.16,0,108.76,4.38
301,301,a,113.3,113.38,0.08,0,108.76,4.54
302,302,practical,113.38,114.22,0.84,0,114.26,-0.88
303,303,discipline,114.22,115.41,1.19,0,115.2,-0.98
304,304,rather,115.41,115.64,0.23,0,115.2,0.21
305,305,than,115.64,115.91,0.27,0,115.2,0.44
306,306,an,115.91,116.07,0.16,0,115.2,0.71
307,307,expected,116.07,116.7,0.63,0,115.2,0.87
308,308,outcome,116.7,117.28,0.58,0,117.46,-0.76
309,309,For,117.28,117.52,0.24,0,117.46,-0.18
310,310,everyone,117.52,118.17,0.65,0,117.46,0.06
311,311,else,118.17,118.49,0.32,0,118.62,-0.45
312,312,the,118.65,118.98,0.33,0.16,118.62,0.03
313,313,mission,118.98,119.46,0.48,0,118.62,0.36
314,314,doesn,119.46,119.91,0.45,0,118.62,0.84
315,315,t,119.91,120.02,0.11,0,118.62,1.29
316,316,fail,120.02,120.5,0.48,0,120.42,-0.4
317,317,on,120.5,120.51,0.01,0,120.42,0.08
318,318,C,120.51,120.58,0.07,0,120.42,0.09
319,319,atech,120.58,120.97,0.39,0,120.42,0.16
320,320,an,120.97,121.14,0.17,0,120.42,0.55
321,321,The,121.63,121.67,0.04,0.49,121.66,-0.03
322,322,jungle,121.67,122.01,0.34,0,121.66,0.01
323,323,absorbs,122.01,122.6,0.59,0,121.66,0.35
324,324,it,122.6,122.64,0.04,0,121.66,0.94
325,325,and,122.64,122.82,0.18,0,121.66,0.98
326,326,moves,122.82,123.12,0.3,0,121.66,1.16
327,327,on,123.12,123.4,0.28,0,121.66,1.46
328,328,Number,123.76,124.3,0.54,0.36,123.9,-0.14
329,329,five,124.3,124.64,0.34,0,123.9,0.4
330,330,space,124.84,125.25,0.41,0.2,123.9,0.94
331,331,h,125.25,125.34,0.09,0,123.9,1.35
332,332,ul,125.34,125.51,0.17,0,123.9,1.44
333,333,ks,125.51,125.69,0.18,0,123.9,1.61
334,334,A,126,126.09,0.09,0.31,126.14,-0.14
335,335,space,126.09,126.54,0.45,0,126.14,-0.05
336,336,h,126.54,126.64,0.1,0,126.14,0.4
337,337,ulk,126.64,126.99,0.35,0,127.14,-0.5
338,338,is,126.99,127.08,0.09,0,127.14,-0.15
339,339,centuries,127.08,128.08,1,0,127.14,-0.06
340,340,of,128.08,128.15,0.07,0,127.14,0.94
341,341,accumulated,128.15,129.08,0.93,0,127.14,1.01
342,342,ships,129.08,129.44,0.36,0,127.14,1.94
343,343,stations,129.44,130.14,0.7,0,127.14,2.3
344,344,and,130.14,130.39,0.25,0,127.14,3
345,345,debris,130.39,130.92,0.53,0,131.42,-1.03
346,346,F,131.18,131.26,0.08,0.26,131.42,-0.24
347,347,used,131.26,131.61,0.35,0,131.42,-0.16
348,348,by,131.61,131.78,0.17,0,131.42,0.19
349,349,warp,131.78,132.13,0.35,0,131.42,0.36
350,350,transit,132.13,132.74,0.61,0,131.42,0.71
351,351,into,132.74,133.08,0.34,0,131.42,1.32
352,352,a,133.08,133.17,0.09,0,131.42,1.66
353,353,structure,133.17,134.04,0.87,0,131.42,1.75
354,354,too,134.04,134.16,0.12,0,131.42,2.62
355,355,massive,134.16,134.76,0.6,0,131.42,2.74
356,356,to,134.76,134.89,0.13,0,131.42,3.34
357,357,ignore,134.89,135.76,0.87,0,135.86,-0.97
358,358,and,135.92,135.96,0.04,0.16,135.86,0.06
359,359,too,135.96,136.16,0.2,0,135.86,0.1
360,360,unstable,136.16,136.69,0.53,0,135.86,0.3
361,361,for,136.69,136.89,0.2,0,135.86,0.83
362,362,any,136.89,137.13,0.24,0,135.86,1.03
363,363,chart,137.13,137.46,0.33,0,135.86,1.27
364,364,to,137.46,137.55,0.09,0,135.86,1.6
365,365,stay,137.55,137.81,0.26,0,135.86,1.69
366,366,current,137.81,138.39,0.58,0,138.74,-0.93
367,367,on,138.39,138.4,0.01,0,138.74,-0.35
368,368,Board,138.64,139.02,0.38,0.24,138.74,-0.1
369,369,ing,139.02,139.24,0.22,0,138.74,0.28
370,370,one,139.24,139.47,0.23,0,138.74,0.5
371,371,isn,139.47,139.7,0.23,0,138.74,0.73
372,372,t,139.7,139.92,0.22,0,138.74,0.96
373,373,a,139.92,140.13,0.21,0,138.74,1.18
374,374,tactical,140.13,140.59,0.46,0,138.74,1.39
375,375,challenge,140.59,141.22,0.63,0,141.6,-1.01
376,376,It,141.44,141.6,0.16,0.22,141.6,-0.16
377,377,s,141.6,141.7,0.1,0,141.6,0
378,378,a,141.7,141.76,0.06,0,141.6,0.1
379,379,structural,141.76,142.41,0.65,0,141.6,0.16
380,380,impossibility,142.41,143.28,0.87,0,141.6,0.81
381,381,that,143.28,143.54,0.26,0,141.6,1.68
382,382,command,143.54,144.07,0.53,0,141.6,1.94
383,383,has,144.07,144.2,0.13,0,141.6,2.47
384,384,decided,144.2,144.67,0.47,0,141.6,2.6
385,385,cannot,144.67,145.06,0.39,0,141.6,3.07
386,386,be,145.06,145.19,0.13,0,141.6,3.46
387,387,avoided,145.19,145.81,0.62,0,146.12,-0.93
388,388,The,145.92,146.11,0.19,0.11,146.12,-0.2
389,389,corridors,146.11,146.69,0.58,0,146.12,-0.01
390,390,weren,146.69,147.03,0.34,0,146.12,0.57
391,391,t,147.03,147.29,0.26,0,146.12,0.91
392,392,built,147.29,147.49,0.2,0,147.84,-0.55
393,393,They,147.68,147.94,0.26,0.19,147.84,-0.16
394,394,re,147.94,148.13,0.19,0,147.84,0.1
395,395,the,148.13,148.32,0.19,0,147.84,0.29
396,396,overlapping,148.32,149.15,0.83,0,147.84,0.48
397,397,inter,149.15,149.37,0.22,0,147.84,1.31
398,398,iors,149.37,149.68,0.31,0,147.84,1.53
399,399,of,149.68,149.85,0.17,0,147.84,1.84
400,400,vessels,149.85,150.48,0.63,0,147.84,2.01
401,401,that,150.48,150.81,0.33,0,147.84,2.64
402,402,were,150.81,151.14,0.33,0,147.84,2.97
403,403,never,151.14,151.56,0.42,0,147.84,3.3
404,404,designed,151.56,152.21,0.65,0,147.84,3.72
405,405,to,152.21,152.41,0.2,0,152.78,-0.57
406,406,share,152.41,152.78,0.37,0,152.78,-0.37
407,407,a,152.78,152.86,0.08,0,152.78,0
408,408,wall,152.86,153.19,0.33,0,152.78,0.08
409,409,smashed,153.19,153.77,0.58,0,152.78,0.41
410,410,into,153.77,154.1,0.33,0,152.78,0.99
411,411,adj,154.1,154.35,0.25,0,152.78,1.32
412,412,ac,154.35,154.84,0.49,0,152.78,1.57
413,413,ency,154.84,154.86,0.02,0,152.78,2.06
414,414,by,154.86,155.08,0.22,0,152.78,2.08
415,415,warp,155.08,155.33,0.25,0,152.78,2.3
416,416,physics,155.33,155.93,0.6,0,156.34,-1.01
417,417,Flo,156.24,156.44,0.2,0.31,156.34,-0.1
418,418,ors,156.44,156.64,0.2,0,156.34,0.1
419,419,become,156.64,157.05,0.41,0,156.34,0.3
420,420,ceilings,157.05,157.61,0.56,0,156.34,0.71
421,421,two,157.61,157.8,0.19,0,156.34,1.27
422,422,jun,157.8,158,0.2,0,156.34,1.46
423,423,ctions,158,158.41,0.41,0,156.34,1.66
424,424,in,158.41,158.55,0.14,0,156.34,2.07
425,425,Gravity,158.87,159.23,0.36,0.32,159.18,-0.31
426,426,plates,159.23,159.64,0.41,0,159.18,0.05
427,427,from,159.64,159.9,0.26,0,159.18,0.46
428,428,different,159.9,160.64,0.74,0,159.18,0.72
429,429,ships,160.64,161.36,0.72,0,161.46,-0.82
430,430,pull,161.52,161.66,0.14,0.16,161.46,0.06
431,431,in,161.66,161.9,0.24,0,161.46,0.2
432,432,competing,161.9,162.5,0.6,0,161.46,0.44
433,433,directions,162.5,163.29,0.79,0,161.46,1.04
434,434,in,163.29,163.42,0.13,0,161.46,1.83
435,435,rooms,163.42,163.79,0.37,0,161.46,1.96
436,436,separated,163.79,164.59,0.8,0,161.46,2.33
437,437,by,164.59,164.64,0.05,0,161.46,3.13
438,438,a,164.64,164.71,0.07,0,161.46,3.18
439,439,single,164.71,165.16,0.45,0,161.46,3.25
440,440,bulk,165.16,165.72,0.56,0,166.12,-0.96
441,441,head,165.72,165.77,0.05,0,166.12,-0.4
442,442,Sections,166.08,166.62,0.54,0.31,166.12,-0.04
443,443,press,166.62,166.94,0.32,0,166.12,0.5
444,444,ur,166.94,167.06,0.12,0,166.12,0.82
445,445,ize,167.06,167.26,0.2,0,166.12,0.94
446,446,and,167.26,167.46,0.2,0,166.12,1.14
447,447,vent,167.46,167.78,0.32,0,166.12,1.34
448,448,without,167.78,168.18,0.4,0,166.12,1.66
449,449,warning,168.18,168.71,0.53,0,166.12,2.06
450,450,when,168.71,168.96,0.25,0,166.12,2.59
451,451,something,168.96,169.49,0.53,0,166.12,2.84
452,452,fails,169.49,169.82,0.33,0,166.12,3.37
453,453,The,170.08,170.35,0.27,0.26,170.2,-0.12
454,454,atmosphere,170.35,171.27,0.92,0,170.2,0.15
455,455,where,171.27,171.78,0.51,0,170.2,1.07
456,456,it,171.78,171.91,0.13,0,170.2,1.58
457,457,exists,171.91,172.46,0.55,0,170.2,1.71
458,458,at,172.46,172.71,0.25,0,173.12,-0.66
459,459,all,172.71,172.96,0.25,0,173.12,-0.41
460,460,is,172.96,173.26,0.3,0,173.12,-0.16
461,461,a,173.26,173.29,0.03,0,173.12,0.14
462,462,chemical,173.29,174.45,1.16,0,173.12,0.17
463,463,residue,174.45,174.8,0.35,0,174.96,-0.51
464,464,of,174.8,175.06,0.26,0,174.96,-0.16
465,465,whatever,175.06,175.44,0.38,0,174.96,0.1
466,466,the,175.44,175.6,0.16,0,174.96,0.48
467,467,last,175.6,175.92,0.32,0,174.96,0.64
468,468,crew,175.92,176.29,0.37,0,174.96,0.96
469,469,left,176.29,176.48,0.19,0,174.96,1.33
470,470,behind,176.48,177.36,0.88,0,177.5,-1.02
471,471,which,177.36,177.67,0.31,0,177.5,-0.14
472,472,includes,177.67,178.17,0.5,0,177.5,0.17
473,473,whatever,178.17,178.73,0.56,0,177.5,0.67
474,474,finished,178.73,179.17,0.44,0,179.54,-0.81
475,475,them,179.17,179.42,0.25,0,179.54,-0.37
476,476,Gen,179.61,179.8,0.19,0.19,179.54,0.07
477,477,est,179.8,179.99,0.19,0,179.54,0.26
478,478,eal,179.99,180.18,0.19,0,179.54,0.45
